time,open,high,low,close,Volume
1620003600,0.735,0.74,0.725,0.73,797700
1620090000,0.73,0.735,0.725,0.735,171500
1620176400,0.735,0.735,0.73,0.73,97900
1620262800,0.735,0.735,0.73,0.73,93400
1620349200,0.73,0.735,0.73,0.73,148300
1620608400,0.735,0.735,0.73,0.735,221100
1620694800,0.735,0.74,0.73,0.735,425100
1620781200,0.745,0.755,0.74,0.745,754800
1620954000,0.745,0.75,0.73,0.735,868100
1621213200,0.735,0.75,0.73,0.75,335600
1621299600,0.785,0.8,0.775,0.785,3070700
1621386000,0.785,0.79,0.78,0.785,771500
1621472400,0.785,0.79,0.78,0.78,458400
1621558800,0.785,0.79,0.78,0.785,396300
1621818000,0.79,0.79,0.78,0.785,649600
1621904400,0.785,0.79,0.785,0.79,292300
1622077200,0.79,0.805,0.79,0.805,2402500
1622163600,0.795,0.81,0.795,0.81,1100800
1622422800,0.805,0.805,0.795,0.8,797100
1622509200,0.805,0.805,0.8,0.8,282900
1622595600,0.8,0.81,0.8,0.81,1018100
1622682000,0.81,0.81,0.8,0.8,512900
1622768400,0.8,0.815,0.8,0.815,1264600
1623027600,0.815,0.815,0.81,0.815,668600
1623114000,0.815,0.815,0.81,0.815,532100
1623200400,0.815,0.82,0.81,0.82,1209200
1623286800,0.82,0.82,0.81,0.81,223300
1623373200,0.81,0.82,0.81,0.82,1134400
1623632400,0.805,0.81,0.8,0.805,655500
1623718800,0.805,0.81,0.8,0.805,792200
1623805200,0.805,0.805,0.8,0.805,750700
1623891600,0.805,0.81,0.8,0.805,869300
1623978000,0.805,0.81,0.805,0.805,490500
1624237200,0.81,0.81,0.8,0.805,896100
1624323600,0.805,0.81,0.805,0.805,740700
1624410000,0.805,0.805,0.8,0.805,68800
1624496400,0.8,0.81,0.8,0.81,2352200
1624582800,0.81,0.81,0.8,0.81,887600
1624842000,0.81,0.815,0.805,0.81,887800
1624928400,0.815,0.815,0.81,0.815,167200
1625014800,0.81,0.82,0.81,0.815,737200
1625101200,0.815,0.815,0.805,0.805,424100
1625187600,0.81,0.815,0.805,0.815,249100
1625446800,0.81,0.815,0.81,0.81,349300
1625533200,0.815,0.82,0.815,0.815,150200
1625619600,0.815,0.815,0.81,0.81,195000
1625706000,0.81,0.82,0.81,0.81,511800
1625792400,0.81,0.82,0.81,0.815,132600
1626051600,0.815,0.82,0.81,0.81,289600
1626138000,0.815,0.815,0.81,0.815,670100
1626224400,0.815,0.815,0.81,0.815,224700
1626310800,0.81,0.815,0.81,0.81,63600
1626397200,0.81,0.815,0.805,0.815,668600
1626656400,0.815,0.815,0.805,0.81,306800
1626829200,0.805,0.805,0.8,0.8,590700
1626915600,0.805,0.805,0.8,0.805,655500
1627002000,0.805,0.81,0.795,0.795,2054400
1627261200,0.795,0.805,0.795,0.8,561000
1627347600,0.8,0.8,0.795,0.8,828500
1627434000,0.8,0.81,0.795,0.81,496400
1627520400,0.81,0.81,0.805,0.81,106700
1627606800,0.805,0.815,0.805,0.815,660200
1627866000,0.81,0.82,0.81,0.82,357000
1627952400,0.82,0.82,0.815,0.82,290100
1628038800,0.82,0.82,0.81,0.815,282700
1628125200,0.815,0.815,0.81,0.815,336700
1628211600,0.815,0.815,0.81,0.815,125800
1628557200,0.81,0.82,0.81,0.815,619600
1628643600,0.82,0.835,0.82,0.83,507800
1628730000,0.83,0.83,0.82,0.825,122500
1628816400,0.825,0.83,0.815,0.815,633800
1629075600,0.82,0.825,0.815,0.82,291400
1629162000,0.815,0.82,0.81,0.815,413800
1629248400,0.815,0.82,0.815,0.82,213000
1629334800,0.82,0.82,0.81,0.815,574700
1629421200,0.815,0.82,0.81,0.81,308800
1629680400,0.815,0.815,0.805,0.805,469100
1629766800,0.81,0.815,0.805,0.815,519800
1629853200,0.815,0.815,0.81,0.815,298500
1629939600,0.81,0.815,0.805,0.805,331800
1630026000,0.81,0.81,0.805,0.81,143100
1630285200,0.81,0.81,0.805,0.81,602100
1630371600,0.81,0.815,0.805,0.81,289600
1630458000,0.81,0.815,0.81,0.815,105200
1630544400,0.815,0.82,0.81,0.815,374600
1630630800,0.815,0.82,0.81,0.815,334500
1630890000,0.815,0.82,0.81,0.81,510400
1630976400,0.815,0.82,0.815,0.82,194000
1631062800,0.82,0.82,0.815,0.82,183200
1631149200,0.82,0.82,0.81,0.815,330100
1631235600,0.815,0.82,0.815,0.82,231100
1631494800,0.81,0.81,0.805,0.81,551800
1631581200,0.805,0.805,0.8,0.8,174700
1631667600,0.8,0.805,0.795,0.795,617800
1631754000,0.795,0.8,0.795,0.795,217700
1631840400,0.795,0.8,0.79,0.795,665400
1632099600,0.8,0.8,0.785,0.785,795100
1632186000,0.785,0.795,0.785,0.79,472100
1632272400,0.785,0.8,0.785,0.79,596400
1632358800,0.795,0.795,0.79,0.795,324800
1632445200,0.795,0.795,0.79,0.79,143500
1632704400,0.79,0.8,0.79,0.8,246400
1632790800,0.795,0.8,0.785,0.785,510300
1632877200,0.79,0.8,0.785,0.8,721000
1632963600,0.8,0.8,0.795,0.8,170200
1633050000,0.795,0.8,0.795,0.8,217900
1633309200,0.8,0.8,0.79,0.795,441400
1633395600,0.795,0.795,0.79,0.79,387100
1633482000,0.795,0.795,0.79,0.79,83100
1633568400,0.785,0.795,0.785,0.79,328400
1633654800,0.79,0.79,0.79,0.79,46700
1633914000,0.79,0.795,0.79,0.79,158900
1634000400,0.79,0.795,0.785,0.79,318500
1634086800,0.79,0.795,0.79,0.79,213200
1634173200,0.79,0.795,0.79,0.79,357600
1634259600,0.79,0.795,0.79,0.79,130100
1634518800,0.795,0.795,0.785,0.79,284100
1634605200,0.795,0.795,0.79,0.79,139900
1634691600,0.8,0.8,0.79,0.8,120500
1634778000,0.79,0.805,0.79,0.805,519800
1634864400,0.805,0.81,0.8,0.81,351100
1635123600,0.805,0.805,0.8,0.805,76200
1635210000,0.805,0.805,0.8,0.805,9800
1635296400,0.805,0.81,0.8,0.805,135700
1635382800,0.81,0.81,0.8,0.81,236800
1635469200,0.805,0.805,0.8,0.8,159300
1635728400,0.805,0.81,0.8,0.81,186900
1635814800,0.805,0.805,0.8,0.8,86900
1635901200,0.8,0.805,0.8,0.8,64800
1636074000,0.805,0.81,0.8,0.81,262900
1636333200,0.805,0.81,0.805,0.81,240400
1636419600,0.815,0.815,0.81,0.815,183600
1636506000,0.815,0.82,0.81,0.815,326300
1636592400,0.815,0.815,0.805,0.81,544000
1636678800,0.81,0.82,0.81,0.82,204700
1636938000,0.82,0.825,0.815,0.825,409700
1637024400,0.825,0.83,0.82,0.82,388200
1637110800,0.825,0.825,0.82,0.825,358700
1637197200,0.825,0.825,0.82,0.825,123200
1637283600,0.825,0.825,0.82,0.825,105600
